"","Year","ScientificName_WoRMS","Poids","Nombre","Superficie","moyLat","moyLong"
"6737",2010,"Pleuronectes platessa",7.6395,55,0.03085,49.3875,0.02165
"6738",2010,"Buglossidium luteum",0.086,6.5,0.03085,49.3875,0.02165
"6739",2010,"Limanda limanda",3.5395,37,0.03085,49.3875,0.02165
"6740",2010,"Platichthys flesus",1.2995,5,0.03085,49.3875,0.02165
"6741",2010,"Solea solea",0.2595,3,0.03085,49.3875,0.02165
"6742",2010,"Engraulis encrasicolus",0.012,4,0.03085,49.3875,0.02165
"6743",2010,"Clupea harengus",6.1995,1136.665,0.03085,49.3875,0.02165
"6744",2010,"Mullus surmuletus",0.72,24,0.03254,49.45,-0.9
"6745",2010,"Engraulis encrasicolus",0.134,17,0.03254,49.45,-0.9
"6746",2010,"Callionymus lyra",0.25,3,0.03254,49.45,-0.9
"6747",2010,"Trachinus draco",0.8,3,0.03254,49.45,-0.9
"6748",2010,"Chelidonichthys cuculus",1.58,5,0.03254,49.45,-0.9
"6749",2010,"Zeus faber",0.032,2,0.03254,49.45,-0.9
"6750",2010,"Dicentrarchus labrax",2.4,3,0.03254,49.45,-0.9
"6751",2010,"Ammodytes tobianus",0.122,9,0.03254,49.45,-0.9
"6752",2010,"Spondyliosoma cantharus",5.82,307.215,0.03254,49.45,-0.9
"6753",2010,"Merlangius merlangus",7.96,96,0.03287,49.445,-0.1967
"6754",2010,"Scyliorhinus canicula",9.46,12,0.031,49.63415,0.0725
"6755",2010,"Mullus surmuletus",0.0095,1,0.031,49.63415,0.0725
"6756",2010,"Mustelus asterias",20.95,12,0.031,49.63415,0.0725
"6757",2010,"Mustelus asterias",9.67,10,0.031,49.63415,0.0725
"6758",2010,"Clupea harengus",0.337,42.125,0.031,49.63415,0.0725
"6759",2010,"Callionymus lyra",0.384,7,0.031,49.63415,0.0725
"6760",2010,"Raja clavata",0.55,1,0.031,49.63415,0.0725
"6761",2010,"Raja montagui",0.2,1,0.031,49.63415,0.0725
"6762",2010,"Trisopterus luscus",1.82,12,0.031,49.63415,0.0725
"6763",2010,"Zeus faber",1.7595,4,0.031,49.63415,0.0725
"6764",2010,"Dicentrarchus labrax",2.94,4,0.031,49.63415,0.0725
"6765",2010,"Microchirus variegatus",0.016,1,0.031,49.63415,0.0725
"6766",2010,"Spondyliosoma cantharus",0.0095,3,0.031,49.63415,0.0725
"6767",2010,"Trachurus trachurus",0.27,22,0.0271,49.6525,-0.17165
"6768",2010,"Sprattus sprattus",0.31,34,0.0271,49.6525,-0.17165
"6769",2010,"Pleuronectes platessa",1.62,3,0.0271,49.6525,-0.17165
"6770",2010,"Solea solea",0.92,2,0.0271,49.6525,-0.17165
"6771",2010,"Scyliorhinus canicula",2.9,4,0.0271,49.6525,-0.17165
"6772",2010,"Scyliorhinus canicula",0.8395,1,0.0271,49.6525,-0.17165
"6773",2010,"Mullus surmuletus",0.18,9,0.0271,49.6525,-0.17165
"6774",2010,"Mustelus asterias",8.2795,4,0.0271,49.6525,-0.17165
"6775",2010,"Mustelus asterias",1.84,1,0.0271,49.6525,-0.17165
"6776",2010,"Callionymus lyra",0.115,2,0.0271,49.6525,-0.17165
"6777",2010,"Scomber scombrus",0.36,1,0.0271,49.6525,-0.17165
"6778",2010,"Chelidonichthys cuculus",6.44,18,0.0271,49.6525,-0.17165
"6779",2010,"Zeus faber",0.3515,1,0.0271,49.6525,-0.17165
"6780",2010,"Dicentrarchus labrax",11.68,7,0.0271,49.6525,-0.17165
"6781",2010,"Spondyliosoma cantharus",0.0545,4,0.0271,49.6525,-0.17165
"6782",2010,"Sardina pilchardus",0.006,1,0.02629,49.65835,-0.6508
"6783",2010,"Trachurus trachurus",0.3375,24,0.02629,49.65835,-0.6508
"6784",2010,"Engraulis encrasicolus",0.003,1,0.02629,49.65835,-0.6508
"6785",2010,"Callionymus lyra",0.0145,1,0.02629,49.65835,-0.6508
"6786",2010,"Scomber scombrus",0.305,1,0.02629,49.65835,-0.6508
"6787",2010,"Chelidonichthys cuculus",2.5595,10,0.02629,49.65835,-0.6508
"6788",2010,"Zeus faber",0.46,1,0.02629,49.65835,-0.6508
"6789",2010,"Spondyliosoma cantharus",0.048,4,0.02629,49.65835,-0.6508
"6790",2010,"Gadus morhua",6.5,1,0.03287,49.445,-0.1967
"6791",2010,"Trachurus trachurus",0.1945,16,0.03287,49.445,-0.1967
"6792",2010,"Sprattus sprattus",0.068,2,0.03287,49.445,-0.1967
"6793",2010,"Alosa fallax",1.0195,2,0.03287,49.445,-0.1967
"6794",2010,"Scyliorhinus canicula",1.86,2,0.03287,49.445,-0.1967
"6795",2010,"Mullus surmuletus",0.0835,4,0.03287,49.445,-0.1967
"6796",2010,"Clupea harengus",0.003,1,0.03287,49.445,-0.1967
"6797",2010,"Callionymus lyra",0.2895,5,0.03287,49.445,-0.1967
"6798",2010,"Trisopterus minutus",0.125,8,0.03287,49.445,-0.1967
"6799",2010,"Scomber scombrus",0.275,1,0.03287,49.445,-0.1967
"6800",2010,"Gobius niger",0.0195,1,0.03287,49.445,-0.1967
"6801",2010,"Trisopterus luscus",0.5695,18,0.03287,49.445,-0.1967
"6802",2010,"Zeus faber",0.97,1,0.03287,49.445,-0.1967
"6803",2010,"Microchirus variegatus",0.2895,5,0.03287,49.445,-0.1967
"6804",2010,"Spondyliosoma cantharus",3.5395,275.03,0.03287,49.445,-0.1967
"6805",2010,"Sardina pilchardus",0.013,3,0.02257,49.4575,-0.4125
"6806",2010,"Trachurus trachurus",5.44,702.335,0.02257,49.4575,-0.4125
"6807",2010,"Scyliorhinus canicula",1.5195,2,0.02257,49.4575,-0.4125
"6808",2010,"Mullus surmuletus",0.0195,1,0.02257,49.4575,-0.4125
"6809",2010,"Engraulis encrasicolus",0.0355,7,0.02257,49.4575,-0.4125
"6810",2010,"Callionymus lyra",0.0795,2,0.02257,49.4575,-0.4125
"6811",2010,"Chelidonichthys cuculus",2.0995,6,0.02257,49.4575,-0.4125
"6812",2010,"Spondyliosoma cantharus",2.6995,127.15,0.02257,49.4575,-0.4125
"6813",2010,"Chelidonichthys lucerna",0.4,1,0.02257,49.4575,-0.4125
"6814",2010,"Sardina pilchardus",0.0379166666666667,5,0.02738,49.46,-0.65915
"6815",2010,"Trachurus trachurus",2.52,255.1625,0.02738,49.46,-0.65915
"6816",2010,"Mullus surmuletus",3.38,89,0.02738,49.46,-0.65915
"6817",2010,"Engraulis encrasicolus",0.0195833333333333,3,0.02738,49.46,-0.65915
"6818",2010,"Callionymus lyra",0.119583333333333,1.66666666666667,0.02738,49.46,-0.65915
"6819",2010,"Trisopterus minutus",0.241666666666667,14,0.02738,49.46,-0.65915
"6820",2010,"Chelidonichthys cuculus",2.35958333333333,8,0.02738,49.46,-0.65915
"6821",2010,"Zeus faber",0.175833333333333,2,0.02738,49.46,-0.65915
"6822",2010,"Spondyliosoma cantharus",27.4195833333333,1690.31666666667,0.02738,49.46,-0.65915
"6823",2010,"Gadus morhua",5.6395,1,0.02989,49.47085,-0.30585
"6824",2010,"Sardina pilchardus",0.0095,3,0.02989,49.47085,-0.30585
"6825",2010,"Trachurus trachurus",8.4395,1001.325,0.02989,49.47085,-0.30585
"6826",2010,"Scyliorhinus canicula",11.6995,15,0.02989,49.47085,-0.30585
"6827",2010,"Scyliorhinus canicula",1.3795,2,0.02989,49.47085,-0.30585
"6828",2010,"Mullus surmuletus",0.5895,16,0.02989,49.47085,-0.30585
"6829",2010,"Engraulis encrasicolus",0.1295,17,0.02989,49.47085,-0.30585
"6830",2010,"Callionymus lyra",1.94,27.5,0.02989,49.47085,-0.30585
"6831",2010,"Trisopterus minutus",0.7595,56,0.02989,49.47085,-0.30585
"6832",2010,"Chelidonichthys cuculus",0.8395,2,0.02989,49.47085,-0.30585
"6833",2010,"Spondyliosoma cantharus",38.01,2515.3,0.02989,49.47085,-0.30585
"6834",2010,"Merlangius merlangus",1.34,9,0.02723,49.48165,-1.19415
"6835",2010,"Gadus morhua",0.56,1,0.02723,49.48165,-1.19415
"6836",2010,"Sardina pilchardus",0.118,33,0.02723,49.48165,-1.19415
"6837",2010,"Trachurus trachurus",61.6395,4496.02,0.02723,49.48165,-1.19415
"6838",2010,"Sprattus sprattus",2.42,292.715,0.03022,49.5275,-1.23665
"6839",2010,"Pleuronectes platessa",2.72,26,0.03022,49.5275,-1.23665
"6840",2010,"Buglossidium luteum",0.026,7,0.03022,49.5275,-1.23665
"6841",2010,"Limanda limanda",1.44,13,0.03022,49.5275,-1.23665
"6842",2010,"Platichthys flesus",0.27,1,0.03022,49.5275,-1.23665
"6843",2010,"Solea solea",0.1195,1,0.03022,49.5275,-1.23665
"6844",2010,"Engraulis encrasicolus",1.1395,212.8,0.03022,49.5275,-1.23665
"6845",2010,"Callionymus lyra",6.5395,146,0.03022,49.5275,-1.23665
"6846",2010,"Scophthalmus rhombus",0.115,1,0.03022,49.5275,-1.23665
"6847",2010,"Scomber scombrus",2.8195,18,0.03022,49.5275,-1.23665
"6848",2010,"Spondyliosoma cantharus",0.032,4,0.03022,49.5275,-1.23665
"6849",2010,"Chelidonichthys lucerna",0.215,4,0.03022,49.5275,-1.23665
"6850",2010,"Gadus morhua",7.96,5,0.03123,49.5567,-0.30335
"6851",2010,"Trachurus trachurus",5.4395,48,0.03123,49.5567,-0.30335
"6852",2010,"Pleuronectes platessa",0.74,1,0.03123,49.5567,-0.30335
"6853",2010,"Solea solea",1.2995,3,0.03123,49.5567,-0.30335
"6854",2010,"Scyliorhinus canicula",0.8795,1,0.03123,49.5567,-0.30335
"6855",2010,"Scyliorhinus canicula",0.7595,1,0.03123,49.5567,-0.30335
"6856",2010,"Mullus surmuletus",1.9195,13,0.03123,49.5567,-0.30335
"6857",2010,"Psetta maxima",1.24,1,0.02723,49.48165,-1.19415
"6858",2010,"Sprattus sprattus",0.024,4,0.02723,49.48165,-1.19415
"6859",2010,"Pleuronectes platessa",1.74,8,0.02723,49.48165,-1.19415
"6860",2010,"Buglossidium luteum",0.0145,1,0.02723,49.48165,-1.19415
"6861",2010,"Limanda limanda",5.98,32,0.02723,49.48165,-1.19415
"6862",2010,"Solea solea",0.1315,1,0.02723,49.48165,-1.19415
"6863",2010,"Engraulis encrasicolus",1.32,313.665,0.02723,49.48165,-1.19415
"6864",2010,"Merlangius merlangus",11.6195,209,0.03312,49.36085,-0.1308
"6865",2010,"Sardina pilchardus",0.063,19,0.03312,49.36085,-0.1308
"6866",2010,"Trachurus trachurus",0.15,12,0.03312,49.36085,-0.1308
"6867",2010,"Sprattus sprattus",3.48,288.475,0.03312,49.36085,-0.1308
"6868",2010,"Buglossidium luteum",0.0905,10,0.03312,49.36085,-0.1308
"6869",2010,"Limanda limanda",0.72,4,0.03312,49.36085,-0.1308
"6870",2010,"Platichthys flesus",0.4515,1,0.03312,49.36085,-0.1308
"6871",2010,"Mullus surmuletus",2.96,113,0.03312,49.36085,-0.1308
"6872",2010,"Callionymus lyra",2.24,65,0.02723,49.48165,-1.19415
"6873",2010,"Trisopterus minutus",0.074,1,0.02723,49.48165,-1.19415
"6874",2010,"Raja clavata",0.66,1,0.02723,49.48165,-1.19415
"6875",2010,"Scomber scombrus",1.4195,5,0.02723,49.48165,-1.19415
"6876",2010,"Atherina presbyter",0.0095,3,0.02723,49.48165,-1.19415
"6877",2010,"Liza aurata",2.0995,4,0.02723,49.48165,-1.19415
"6878",2010,"Spondyliosoma cantharus",0.034,3,0.02723,49.48165,-1.19415
"6879",2010,"Merlangius merlangus",0.27,1,0.0238,49.51835,-0.28415
"6880",2010,"Sardina pilchardus",0.003,1,0.0238,49.51835,-0.28415
"6881",2010,"Trachurus trachurus",1.102,32,0.0238,49.51835,-0.28415
"6882",2010,"Sprattus sprattus",0.005,8,0.0238,49.51835,-0.28415
"6883",2010,"Limanda limanda",0.25,1,0.0238,49.51835,-0.28415
"6884",2010,"Platichthys flesus",0.79,2,0.0238,49.51835,-0.28415
"6885",2010,"Scyliorhinus canicula",4.8,6,0.0238,49.51835,-0.28415
"6886",2010,"Mullus surmuletus",0.6,22,0.0238,49.51835,-0.28415
"6887",2010,"Engraulis encrasicolus",0.0595,18,0.0238,49.51835,-0.28415
"6888",2010,"Mustelus asterias",0.244,1,0.0238,49.51835,-0.28415
"6889",2010,"Clupea harengus",0.003,1,0.0238,49.51835,-0.28415
"6890",2010,"Callionymus lyra",3.66,48,0.0238,49.51835,-0.28415
"6891",2010,"Dicentrarchus labrax",0.73,1,0.0238,49.51835,-0.28415
"6892",2010,"Spondyliosoma cantharus",24.2055,1821.91,0.0238,49.51835,-0.28415
"6893",2010,"Chelidonichthys lucerna",0.9775,3,0.0238,49.51835,-0.28415
"6894",2010,"Trachurus trachurus",0.919966666666667,93.1276666666667,0.03424,49.515,-1.0808
"6895",2010,"Pleuronectes platessa",0.779566666666667,2.99866666666667,0.03424,49.515,-1.0808
"6896",2010,"Hyperoplus lanceolatus",0.469733333333333,10.0013333333333,0.03424,49.515,-1.0808
"6897",2010,"Solea solea",0.0879666666666667,1.001,0.03424,49.515,-1.0808
"6898",2010,"Engraulis encrasicolus",0.00996666666666667,1.001,0.03424,49.515,-1.0808
"6899",2010,"Echiichthys vipera",0.139966666666667,6.93333333333333,0.03424,49.515,-1.0808
"6900",2010,"Callionymus lyra",0.0498333333333333,0.866666666666667,0.03424,49.515,-1.0808
"6901",2010,"Scophthalmus rhombus",0.599733333333333,1.001,0.03424,49.515,-1.0808
"6902",2010,"Chelon labrosus",1.49976666666667,1.001,0.03424,49.515,-1.0808
"6903",2010,"Dicentrarchus labrax",1.1999,2.002,0.03424,49.515,-1.0808
"6904",2010,"Hyperoplus immaculatus",0.0598,2.002,0.03424,49.515,-1.0808
"6905",2010,"Sardina pilchardus",0.9495,126.665,0.02572,49.53,-0.9575
"6906",2010,"Trachurus trachurus",17.52,2071.33,0.02572,49.53,-0.9575
"6907",2010,"Pleuronectes platessa",0.98,2,0.02572,49.53,-0.9575
"6908",2010,"Hyperoplus lanceolatus",0.3195,6,0.02572,49.53,-0.9575
"6909",2010,"Limanda limanda",0.5195,2,0.02572,49.53,-0.9575
"6910",2010,"Scyliorhinus canicula",0.7795,1,0.02572,49.53,-0.9575
"6911",2010,"Mullus surmuletus",0.14,6,0.02572,49.53,-0.9575
"6912",2010,"Engraulis encrasicolus",0.1095,10,0.02572,49.53,-0.9575
"6913",2010,"Echiichthys vipera",0.07,2,0.02572,49.53,-0.9575
"6914",2010,"Callionymus lyra",0.405,5,0.02572,49.53,-0.9575
"6915",2010,"Trisopterus minutus",0.0295,1,0.02572,49.53,-0.9575
"6916",2010,"Scomber scombrus",1.98,9,0.02572,49.53,-0.9575
"6917",2010,"Trachinus draco",2.42,8,0.02572,49.53,-0.9575
"6918",2010,"Chelidonichthys cuculus",2.68,11,0.02572,49.53,-0.9575
"6919",2010,"Zeus faber",0.4395,1,0.02572,49.53,-0.9575
"6920",2010,"Dicentrarchus labrax",0.56,1,0.02572,49.53,-0.9575
"6921",2010,"Hyperoplus immaculatus",0.025,1,0.02572,49.53,-0.9575
"6922",2010,"Spondyliosoma cantharus",4.9795,305.865,0.02572,49.53,-0.9575
"6923",2010,"Merlangius merlangus",1.82,19,0.03022,49.5275,-1.23665
"6924",2010,"Sardina pilchardus",0.4815,66,0.03022,49.5275,-1.23665
"6925",2010,"Trachurus trachurus",12.2395,1320.525,0.03022,49.5275,-1.23665
"6926",2010,"Merlangius merlangus",0.9595,9,0.02853,49.41835,-0.5933
"6927",2010,"Sardina pilchardus",0.0595,10,0.02853,49.41835,-0.5933
"6928",2010,"Trachurus trachurus",5.52,210.725,0.02853,49.41835,-0.5933
"6929",2010,"Scyliorhinus canicula",0.8995,1,0.02853,49.41835,-0.5933
"6930",2010,"Scyliorhinus canicula",0.6395,1,0.02853,49.41835,-0.5933
"6931",2010,"Mullus surmuletus",0.25,1,0.02853,49.41835,-0.5933
"6932",2010,"Callionymus lyra",0.14,3,0.02853,49.41835,-0.5933
"6933",2010,"Trisopterus minutus",0.8995,5,0.02853,49.41835,-0.5933
"6934",2010,"Scomber scombrus",4.96,24,0.02853,49.41835,-0.5933
"6935",2010,"Chelidonichthys cuculus",1.44,4,0.02853,49.41835,-0.5933
"6936",2010,"Trisopterus luscus",0.7595,3,0.02853,49.41835,-0.5933
"6937",2010,"Spondyliosoma cantharus",0.9395,29,0.02853,49.41835,-0.5933
"6938",2010,"Sardina pilchardus",0.0145,2,0.03265,49.4233,-0.9608
"6939",2010,"Trisopterus luscus",1862.18,6040.88,0.03123,49.5567,-0.30335
"6940",2010,"Zeus faber",0.3195,1,0.03123,49.5567,-0.30335
"6941",2010,"Dicentrarchus labrax",10.64,7,0.03123,49.5567,-0.30335
"6942",2010,"Pollachius pollachius",2.48,2,0.03123,49.5567,-0.30335
"6943",2010,"Spondyliosoma cantharus",21.3,191.22,0.03123,49.5567,-0.30335
"6944",2010,"Sardina pilchardus",0.165833333333333,1,0.02332,49.4375,0.015
"6945",2010,"Sprattus sprattus",83.3195833333333,8686.55416666667,0.02332,49.4375,0.015
"6946",2010,"Pleuronectes platessa",5.44,37,0.02332,49.4375,0.015
"6947",2010,"Buglossidium luteum",0.00375,1.66666666666667,0.02332,49.4375,0.015
"6948",2010,"Agonus cataphractus",0.0179166666666667,5,0.02332,49.4375,0.015
"6949",2010,"Chelidonichthys lucerna",0.4195,1,0.03123,49.5567,-0.30335
"6950",2010,"Merlangius merlangus",17.8995,180,0.02884,49.58415,0.07
"6951",2010,"Sardina pilchardus",0.0095,3,0.02884,49.58415,0.07
"6952",2010,"Sprattus sprattus",1.75,196.56,0.02884,49.58415,0.07
"6953",2010,"Pleuronectes platessa",14.18,36,0.02884,49.58415,0.07
"6954",2010,"Buglossidium luteum",0.698,37,0.02884,49.58415,0.07
"6955",2010,"Agonus cataphractus",0.1895,37,0.02884,49.58415,0.07
"6956",2010,"Limanda limanda",9.52,303.82,0.02884,49.58415,0.07
"6957",2010,"Platichthys flesus",0.388,1,0.02884,49.58415,0.07
"6958",2010,"Solea solea",1.5395,10,0.02884,49.58415,0.07
"6959",2010,"Clupea harengus",3.19,303.21,0.02884,49.58415,0.07
"6960",2010,"Callionymus lyra",0.2195,2.5,0.03123,49.5567,-0.30335
"6961",2010,"Scyliorhinus canicula",11.6995,20,0.02268,49.58415,-0.9575
"6962",2010,"Scyliorhinus canicula",24.6,52,0.02268,49.58415,-0.9575
"6963",2010,"Engraulis encrasicolus",0.1,13,0.02268,49.58415,-0.9575
"6964",2010,"Callionymus lyra",9.14,201.5,0.02884,49.58415,0.07
"6965",2010,"Raja clavata",1.7995,1,0.02884,49.58415,0.07
"6966",2010,"Trisopterus luscus",2.72,49,0.02884,49.58415,0.07
"6967",2010,"Zeus faber",0.5525,1,0.02884,49.58415,0.07
"6968",2010,"Dicentrarchus labrax",2.94,5,0.02884,49.58415,0.07
"6969",2010,"Spondyliosoma cantharus",0.135,15,0.02884,49.58415,0.07
"6970",2010,"Chelidonichthys lucerna",0.0825,2,0.02884,49.58415,0.07
"6971",2010,"Sardina pilchardus",0.28,56,0.02268,49.58415,-0.9575
"6972",2010,"Trachurus trachurus",0.8395,98.7,0.02268,49.58415,-0.9575
"6973",2010,"Chelidonichthys cuculus",2.22,10,0.02268,49.58415,-0.9575
"6974",2010,"Spondyliosoma cantharus",0.7,10,0.02268,49.58415,-0.9575
"6975",2010,"Merlangius merlangus",0.2195,3,0.031,49.63415,0.0725
"6976",2010,"Trachurus trachurus",0.016,4,0.031,49.63415,0.0725
"6977",2010,"Sprattus sprattus",12.46,1713.25,0.031,49.63415,0.0725
"6978",2010,"Buglossidium luteum",0.014,1,0.031,49.63415,0.0725
"6979",2010,"Limanda limanda",0.17,1,0.031,49.63415,0.0725
"6980",2010,"Scyliorhinus canicula",7.6395,10,0.031,49.63415,0.0725
"6981",2010,"Psetta maxima",0.5195,1,0.03022,49.5275,-1.23665
"6982",2010,"Callionymus lyra",0.5795,12,0.03085,49.3875,0.02165
"6983",2010,"Scomber scombrus",0.62,8,0.03085,49.3875,0.02165
"6984",2010,"Anguilla anguilla",1,1,0.03085,49.3875,0.02165
"6985",2010,"Trisopterus luscus",0.034,1,0.03085,49.3875,0.02165
"6986",2010,"Dicentrarchus labrax",2.74,10,0.03085,49.3875,0.02165
"6987",2010,"Atherina presbyter",0.3,49,0.03085,49.3875,0.02165
"6988",2011,"Platichthys flesus",25.086,94.075,0.00961,49.4325,-0.01915
"6989",2011,"Solea solea",6.4105,83.62,0.00961,49.4325,-0.01915
"6990",2011,"Clupea harengus",3.5985,254.335,0.00961,49.4325,-0.01915
"6991",2011,"Echiichthys vipera",0.07,3.5,0.00961,49.4325,-0.01915
"6992",2011,"Callionymus lyra",0.697,20.5,0.00961,49.4325,-0.01915
"6993",2011,"Scomber scombrus",3.345,6.97,0.00961,49.4325,-0.01915
"6994",2011,"Ciliata mustela",0.056,3.5,0.00961,49.4325,-0.01915
"6995",2011,"Trisopterus luscus",51.0085,794.79,0.00961,49.4325,-0.01915
"6996",2011,"Dicentrarchus labrax",0.3195,1,0.00961,49.4325,-0.01915
"6997",2011,"Chelidonichthys lucerna",0.735,13.935,0.00961,49.4325,-0.01915
"6998",2011,"Trachurus trachurus",0.7595,71,0.02877,49.45165,-0.90585
"6999",2011,"Platichthys flesus",0.959933333333333,0.998666666666667,0.02138,49.48915,-1.2117
"7000",2011,"Mullus surmuletus",0.0126,0.998666666666667,0.02138,49.48915,-1.2117
"7001",2011,"Echiichthys vipera",0.0975333333333333,2.8,0.02138,49.48915,-1.2117
"7002",2011,"Zeus faber",0.182933333333333,3.00066666666667,0.02138,49.48915,-1.2117
"7003",2011,"Dicentrarchus labrax",6.95986666666667,3.00066666666667,0.02138,49.48915,-1.2117
"7004",2011,"Chelidonichthys lucerna",0.1386,2.002,0.02138,49.48915,-1.2117
"7005",2011,"Sardina pilchardus",0.2115,3,0.03094,49.51835,-0.27335
"7006",2011,"Trachurus trachurus",2.6825,70,0.03094,49.51835,-0.27335
"7007",2011,"Scyliorhinus canicula",17.2,21,0.03094,49.51835,-0.27335
"7008",2011,"Engraulis encrasicolus",0.003,1,0.03094,49.51835,-0.27335
"7009",2011,"Callionymus lyra",10.1195,131,0.03094,49.51835,-0.27335
"7010",2011,"Zeus faber",0.0295,1,0.03094,49.51835,-0.27335
"7011",2011,"Dicentrarchus labrax",1.5195,1,0.03094,49.51835,-0.27335
"7012",2011,"Spondyliosoma cantharus",3.18,32,0.03094,49.51835,-0.27335
"7013",2011,"Chelidonichthys lucerna",0.272,1,0.03094,49.51835,-0.27335
"7014",2011,"Trachurus trachurus",0.0395,12,0.02961,49.52835,-1.23835
"7015",2011,"Pleuronectes platessa",2.14,5,0.02961,49.52835,-1.23835
"7016",2011,"Buglossidium luteum",0.0215,3,0.02961,49.52835,-1.23835
"7017",2011,"Platichthys flesus",0.4,1,0.02961,49.52835,-1.23835
"7018",2011,"Solea solea",0.178,2,0.02961,49.52835,-1.23835
"7019",2011,"Mullus surmuletus",0.004,1,0.02961,49.52835,-1.23835
"7020",2011,"Engraulis encrasicolus",0.002,1,0.02961,49.52835,-1.23835
"7021",2011,"Callionymus lyra",0.059,1,0.02961,49.52835,-1.23835
"7022",2011,"Scophthalmus rhombus",131,1,0.02961,49.52835,-1.23835
"7023",2011,"Zeus faber",0.056,1,0.02961,49.52835,-1.23835
"7024",2011,"Dicentrarchus labrax",10.8595,14,0.02961,49.52835,-1.23835
"7025",2011,"Spondyliosoma cantharus",0.14,1,0.02961,49.52835,-1.23835
"7026",2011,"Sardina pilchardus",1.0445,7,0.02896,49.5567,-0.3117
"7027",2011,"Trachurus trachurus",1.4855,24,0.02896,49.5567,-0.3117
"7028",2011,"Pleuronectes platessa",2.5395,5,0.02896,49.5567,-0.3117
"7029",2011,"Solea solea",0.2825,1,0.02896,49.5567,-0.3117
"7030",2011,"Scyliorhinus canicula",0.6995,1,0.02896,49.5567,-0.3117
"7031",2011,"Mullus surmuletus",0.4255,3,0.02896,49.5567,-0.3117
"7032",2011,"Callionymus lyra",0.4125,6,0.02896,49.5567,-0.3117
"7033",2011,"Scomber scombrus",0.6955,2,0.02896,49.5567,-0.3117
"7034",2011,"Zeus faber",0.4375,1,0.02896,49.5567,-0.3117
"7035",2011,"Spondyliosoma cantharus",10.222,88,0.02896,49.5567,-0.3117
"7036",2011,"Chelidonichthys lucerna",0.5655,1,0.02896,49.5567,-0.3117
"7037",2011,"Sardina pilchardus",0.1875,10,0.0261,49.57165,-1.1017
"7038",2011,"Chelidonichthys cuculus",2.64,8,0.0261,49.57165,-1.1017
"7039",2011,"Zeus faber",0.007,1,0.0261,49.57165,-1.1017
"7040",2011,"Raja brachyura",2.2995,1,0.0261,49.57165,-1.1017
"7041",2011,"Dicentrarchus labrax",1.1,1,0.0261,49.57165,-1.1017
"7042",2011,"Ammodytes tobianus",2.7995,123.5,0.0261,49.57165,-1.1017
"7043",2011,"Hyperoplus immaculatus",0.0355,1,0.0261,49.57165,-1.1017
"7044",2011,"Spondyliosoma cantharus",7.23,141,0.0261,49.57165,-1.1017
"7045",2011,"Trachurus trachurus",1.375,113.88,0.02784,49.5867,-0.9408
"7046",2011,"Scyliorhinus canicula",5.96,11,0.02784,49.5867,-0.9408
"7047",2011,"Scyliorhinus canicula",12.18,24,0.02784,49.5867,-0.9408
"7048",2011,"Mullus surmuletus",0.2175,1,0.02784,49.5867,-0.9408
"7049",2011,"Engraulis encrasicolus",0.003,1,0.02784,49.5867,-0.9408
"7050",2011,"Mustelus asterias",0.2395,1,0.02784,49.5867,-0.9408
"7051",2011,"Raja clavata",2.5395,2,0.02784,49.5867,-0.9408
"7052",2011,"Raja clavata",0.62,1,0.02784,49.5867,-0.9408
"7053",2011,"Raja montagui",3.5,2,0.02784,49.5867,-0.9408
"7054",2011,"Raja montagui",2.5195,1,0.02784,49.5867,-0.9408
"7055",2011,"Chelidonichthys cuculus",2.2595,10,0.02784,49.5867,-0.9408
"7056",2011,"Raja undulata",3.3595,1,0.02784,49.5867,-0.9408
"7057",2011,"Spondyliosoma cantharus",0.485,2,0.02784,49.5867,-0.9408
"7058",2011,"Sardina pilchardus",0.013,3,0.02992,49.585,0.07
"7059",2011,"Trachurus trachurus",0.5305,7,0.02992,49.585,0.07
"7060",2011,"Psetta maxima",0.92,1,0.02992,49.585,0.07
"7061",2011,"Sprattus sprattus",0.0655,13,0.02992,49.585,0.07
"7062",2011,"Pleuronectes platessa",5.42,17,0.02992,49.585,0.07
"7063",2011,"Buglossidium luteum",0.006,6,0.02992,49.585,0.07
"7064",2011,"Agonus cataphractus",0.012,2,0.02992,49.585,0.07
"7065",2011,"Limanda limanda",4.1195,52,0.02992,49.585,0.07
"7066",2011,"Solea solea",0.3195,1,0.02992,49.585,0.07
"7067",2011,"Mullus surmuletus",0.1595,1,0.02992,49.585,0.07
"7068",2011,"Engraulis encrasicolus",9,3,0.02992,49.585,0.07
"7069",2011,"Clupea harengus",3.7595,245.215,0.02992,49.585,0.07
"7070",2011,"Callionymus lyra",9.02,196,0.02992,49.585,0.07
"7071",2011,"Scophthalmus rhombus",0.68,1,0.02992,49.585,0.07
"7072",2011,"Scomber scombrus",0.495,2,0.02992,49.585,0.07
"7073",2011,"Zeus faber",1.0195,3,0.02992,49.585,0.07
"7074",2011,"Spondyliosoma cantharus",0.0095,1,0.02992,49.585,0.07
"7075",2011,"Sardina pilchardus",0.5095,73,0.0305,49.6333,0.0725
"7076",2011,"Trachurus trachurus",0.0195,3,0.0305,49.6333,0.0725
"7077",2011,"Sprattus sprattus",0.014,3,0.0305,49.6333,0.0725
"7078",2011,"Pleuronectes platessa",0.28,1,0.0305,49.6333,0.0725
