RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,AreaType,AreaCode,LngtCode,LngtClass,Sex,Maturity,PlusGr,AgeRings,NoAtLngt,IndWgt,ValidAphiaID,ScientificName_WoRMS,DateofCalculation
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0607,70,2015,W,127160,0,27E8,.,180,M,62,-9,1,1,58.0000,127160,Solea solea,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0607,70,2015,W,127160,0,27E8,.,210,F,61,-9,1,1,94.0000,127160,Solea solea,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0607,70,2015,W,127143,0,27E8,.,300,M,62,-9,3,1,260.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0607,70,2015,W,127143,0,27E8,.,310,F,62,-9,2,1,342.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0607,70,2015,W,127143,0,27E8,.,370,F,62,-9,3,1,535.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0607,70,2015,W,127143,0,27E8,.,380,F,62,-9,5,1,707.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,150,M,61,-9,1,1,30.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,300,F,62,-9,3,1,254.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,320,F,62,-9,5,1,286.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,330,M,62,-9,7,1,334.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,330,F,62,-9,4,1,370.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,340,M,62,-9,4,1,430.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,340,F,62,-9,4,1,454.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,340,F,62,-9,5,1,408.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,360,M,62,-9,8,1,510.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,360,F,62,-9,6,1,460.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,370,F,62,-9,5,1,466.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,370,F,62,-9,6,1,-9.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,410,F,62,-9,6,1,632.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,430,F,62,-9,7,1,803.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,430,F,62,-9,8,1,1310.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,440,F,62,-9,6,1,884.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,440,F,62,-9,7,1,944.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,440,F,62,-9,8,1,886.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,460,F,62,-9,6,1,960.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127143,0,28F1,.,490,F,62,-9,8,1,1272.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,127160,0,28F1,.,230,F,62,-9,2,1,112.0000,127160,Solea solea,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,105887,0,28F1,.,490,M,-9,-9,-9,1,654.0000,105887,Raja montagui,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0557,25,2015,W,126436,0,28F1,.,620,M,62,-9,2,1,2128.0000,126436,Gadus morhua,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105821,0,28F0,.,800,F,-9,-9,-9,1,1970.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105821,0,28F0,.,830,M,-9,-9,-9,1,1934.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105821,0,28F0,.,850,M,-9,-9,-9,1,2170.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105821,0,28F0,.,850,M,-9,-9,-9,1,2220.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105821,0,28F0,.,870,M,-9,-9,-9,1,2460.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0564,32,2015,W,105821,0,28F0,.,350,M,-9,-9,-9,1,136.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0564,32,2015,W,105821,0,28F0,.,790,M,-9,-9,-9,1,1840.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0564,32,2015,W,105821,0,28F0,.,910,F,-9,-9,-9,1,2880.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0565,33,2015,W,105821,0,28F0,.,700,M,-9,-9,-9,1,1320.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0565,33,2015,W,105821,0,28F0,.,810,M,-9,-9,-9,1,1920.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0565,33,2015,W,105821,0,28F0,.,880,F,-9,-9,-9,1,2670.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0565,33,2015,W,105821,0,28F0,.,1020,F,-9,-9,-9,1,4150.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0565,33,2015,W,126445,0,28F0,.,160,F,62,-9,0,1,52.0000,126445,Trisopterus luscus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,126975,0,28F0,.,350,M,63,-9,3,1,544.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,126975,0,28F0,.,360,M,63,-9,4,1,484.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,126975,0,28F0,.,370,F,63,-9,4,1,548.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,126975,0,28F0,.,420,M,63,-9,5,1,618.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,126975,0,28F0,.,420,F,63,-9,6,1,706.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,126975,0,28F0,.,440,M,63,-9,4,1,862.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,126975,0,28F0,.,440,M,63,-9,5,1,892.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,126975,0,28F0,.,480,F,63,-9,5,1,1270.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0567,35,2015,W,127259,0,28F0,.,250,M,62,-9,3,2,160.0000,127259,Chelidonichthys cuculus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0567,35,2015,W,127259,0,28F0,.,320,M,62,-9,3,2,344.0000,127259,Chelidonichthys cuculus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0564,32,2015,W,127259,0,28F0,.,300,M,62,-9,2,2,247.0000,127259,Chelidonichthys cuculus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0564,32,2015,W,127259,0,28F0,.,300,F,62,-9,3,4,272.0000,127259,Chelidonichthys cuculus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0564,32,2015,W,127259,0,28F0,.,320,M,62,-9,3,2,287.0000,127259,Chelidonichthys cuculus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0564,32,2015,W,127259,0,28F0,.,350,F,62,-9,3,2,493.0000,127259,Chelidonichthys cuculus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,126975,0,28F0,.,330,F,63,-9,3,1,374.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,126975,0,28F0,.,380,M,63,-9,4,1,628.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,126975,0,28F0,.,410,M,63,-9,4,1,728.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,126975,0,28F0,.,540,M,63,-9,6,1,1976.0000,126975,Dicentrarchus labrax,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105887,0,28F0,.,300,F,-9,-9,-9,1,142.0000,105887,Raja montagui,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105887,0,28F0,.,460,F,-9,-9,-9,1,606.0000,105887,Raja montagui,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105887,0,28F0,.,480,M,-9,-9,-9,1,390.0000,105887,Raja montagui,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105887,0,28F0,.,480,M,-9,-9,-9,1,396.0000,105887,Raja montagui,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105887,0,28F0,.,480,M,-9,-9,-9,1,718.0000,105887,Raja montagui,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105887,0,28F0,.,490,F,-9,-9,-9,1,660.0000,105887,Raja montagui,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105887,0,28F0,.,630,F,-9,-9,-9,1,1838.0000,105887,Raja montagui,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,290,M,62,-9,4,1,266.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,290,F,62,-9,3,1,234.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,290,F,62,-9,3,1,261.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,320,F,62,-9,3,1,272.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,330,F,62,-9,4,1,376.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,330,F,62,-9,5,1,394.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,340,F,62,-9,3,1,379.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,340,F,62,-9,5,1,369.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,360,F,62,-9,5,1,432.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,360,F,62,-9,5,1,463.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,360,F,62,-9,5,1,530.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,380,F,62,-9,6,1,574.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,410,F,62,-9,6,1,314.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,420,F,62,-9,6,1,755.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,430,F,62,-9,6,1,925.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,127143,0,28E9,.,470,F,62,-9,10,1,1363.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0579,44,2015,W,127143,0,28E9,.,460,F,62,-9,6,1,1080.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0579,44,2015,W,127143,0,28E9,.,460,F,62,-9,7,1,788.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0572,38,2015,W,127143,0,28E9,.,360,F,62,-9,3,1,498.0000,127143,Pleuronectes platessa,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0569,37,2015,W,105820,0,28E9,.,760,F,-9,-9,-9,1,2150.0000,105820,Galeorhinus galeus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0568,36,2015,W,105820,0,28E9,.,770,M,-9,-9,-9,1,2040.0000,105820,Galeorhinus galeus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105820,0,28E9,.,1020,F,-9,-9,-9,2,5690.0000,105820,Galeorhinus galeus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0568,36,2015,W,105821,0,28E9,.,690,M,-9,-9,-9,1,1336.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0568,36,2015,W,105821,0,28E9,.,750,F,-9,-9,-9,1,1480.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0568,36,2015,W,105821,0,28E9,.,790,F,-9,-9,-9,1,1842.0000,105821,Mustelus asterias,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0569,37,2015,W,127140,0,28E9,.,280,M,62,-9,3,1,292.0000,127140,Microstomus kitt,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,105883,0,28E9,.,390,M,-9,-9,-9,1,428.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,105883,0,28E9,.,460,F,-9,-9,-9,1,734.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,105883,0,28E9,.,470,M,-9,-9,-9,1,772.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,105883,0,28E9,.,480,F,-9,-9,-9,1,658.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0573,39,2015,W,105883,0,28E9,.,840,M,-9,-9,-9,1,3428.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0579,44,2015,W,105883,0,28E9,.,460,M,-9,-9,-9,1,692.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0579,44,2015,W,105883,0,28E9,.,490,M,-9,-9,-9,1,774.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0579,44,2015,W,105883,0,28E9,.,550,M,-9,-9,-9,1,1206.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0579,44,2015,W,105883,0,28E9,.,580,M,-9,-9,-9,1,1286.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0579,44,2015,W,105883,0,28E9,.,660,F,-9,-9,-9,1,2084.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0608,71,2015,W,105883,0,28E9,.,430,M,-9,-9,-9,1,992.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0608,71,2015,W,105883,0,28E9,.,490,F,-9,-9,-9,1,786.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105883,0,28E9,.,810,M,-9,-9,-9,1,4570.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105883,0,28E9,.,810,F,-9,-9,-9,1,4090.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105883,0,28E9,.,830,M,-9,-9,-9,1,3400.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105883,0,28E9,.,900,F,-9,-9,-9,1,5390.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105883,0,28E9,.,920,M,-9,-9,-9,1,4670.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0572,38,2015,W,105815,0,28E9,.,900,M,-9,-9,-9,1,3310.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0568,36,2015,W,105815,0,28E9,.,910,F,-9,-9,-9,1,3274.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0568,36,2015,W,105815,0,28E9,.,970,F,-9,-9,-9,1,4160.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105815,0,28E9,.,750,M,-9,-9,-9,2,1780.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105815,0,28E9,.,920,F,-9,-9,-9,1,3380.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105815,0,28E9,.,980,F,-9,-9,-9,1,4490.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105891,0,28E9,.,930,M,-9,-9,-9,2,5180.0000,105891,Raja undulata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0580,45,2015,W,105891,0,28E9,.,940,F,-9,-9,-9,2,6940.0000,105891,Raja undulata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0565,33,2015,W,105891,0,28F0,.,750,M,-9,-9,-9,1,3360.0000,105891,Raja undulata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0565,33,2015,W,105891,0,28F0,.,900,M,-9,-9,-9,1,4820.0000,105891,Raja undulata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0564,32,2015,W,105891,0,28F0,.,900,F,-9,-9,-9,1,5780.0000,105891,Raja undulata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0567,35,2015,W,105815,0,28F0,.,480,F,-9,-9,-9,1,514.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0567,35,2015,W,105815,0,28F0,.,950,F,-9,-9,-9,1,4530.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,127149,0,28F0,.,340,M,62,-9,4,1,816.0000,127149,Scophthalmus maximus,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,350,M,-9,-9,-9,1,364.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,400,M,-9,-9,-9,1,344.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,420,M,-9,-9,-9,1,448.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,420,F,-9,-9,-9,1,422.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,450,F,-9,-9,-9,1,546.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,460,M,-9,-9,-9,1,608.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,500,M,-9,-9,-9,1,920.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,510,F,-9,-9,-9,1,852.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,510,F,-9,-9,-9,1,934.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,520,F,-9,-9,-9,1,860.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,530,F,-9,-9,-9,1,928.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,540,M,-9,-9,-9,1,986.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,540,F,-9,-9,-9,1,962.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,580,F,-9,-9,-9,1,1116.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,700,M,-9,-9,-9,1,2118.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0561,29,2015,W,105883,0,28F0,.,800,M,-9,-9,-9,1,3338.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105883,0,28F0,.,270,F,-9,-9,-9,1,130.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105883,0,28F0,.,610,M,-9,-9,-9,1,1450.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0574,40,2015,W,105883,0,28F0,.,780,F,-9,-9,-9,1,3564.0000,105883,Raja clavata,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0583,48,2015,W,105815,0,29E9,.,400,M,-9,-9,-9,1,244.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0583,48,2015,W,105815,0,29E9,.,400,F,-9,-9,-9,1,240.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0583,48,2015,W,105815,0,29E9,.,430,F,-9,-9,-9,1,320.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0583,48,2015,W,105815,0,29E9,.,810,F,-9,-9,-9,1,2670.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0583,48,2015,W,105815,0,29E9,.,840,M,-9,-9,-9,1,2740.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0583,48,2015,W,105815,0,29E9,.,1090,M,-9,-9,-9,1,5640.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0595,59,2015,W,105815,0,29E9,.,600,M,-9,-9,-9,1,870.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0595,59,2015,W,105815,0,29E9,.,710,M,-9,-9,-9,1,1340.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0595,59,2015,W,105815,0,29E9,.,850,M,-9,-9,-9,1,2380.0000,105815,Scyliorhinus stellaris,20170926
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,T0595,59,2015,W,105815,0,29E9,.,870,M,-9,-9,-9,1,2540.0000,105815,Scyliorhinus stellaris,20170926
