Campagne;Annee;Trait;Espece;Nombre;Poids
CGFS;2004;39;SCYOCAN;17;11.96
CGFS;2004;39;SCYOSTE;1;4.94
CGFS;2004;39;SEPIOFF;5;4.2
CGFS;2004;39;SPONCAN;74;6.3
CGFS;2004;39;TRACTRA;7862;705.08
CGFS;2004;39;TRISLUS;20;2.76
CGFS;2004;39;TRISMIN;86;1.14
CGFS;2004;40;CALM;1;0.08
CGFS;2004;40;LOLI;5;2.01
CGFS;2004;40;MULLSUR;1;0.16
CGFS;2004;40;SCOMSCO;6;1.64
CGFS;2004;40;SCYOCAN;5;1.44
CGFS;2004;40;SEPIOFF;6;4.06
CGFS;2004;40;SPONCAN;17;1.98
CGFS;2004;40;TRACTRA;588;78.96
CGFS;2004;41;CHELCUC;6;0.8
CGFS;2004;41;ECITVIP;3;0.04
CGFS;2004;41;GADUMOR;1;0.68
CGFS;2004;41;LOLI;6.0;0.6599999999999999
CGFS;2004;41;MICTKIT;2;0.68
CGFS;2004;41;MULLSUR;85;10.56
CGFS;2004;41;MUST;1;1.46
CGFS;2004;41;SCYOCAN;11;7.5
CGFS;2004;41;SCYOSTE;3;1.04
CGFS;2004;41;SEPIOFF;1;0.58
CGFS;2004;41;SPONCAN;6;0.44
CGFS;2004;41;TRACTRA;62;1.2
CGFS;2004;41;TRISMIN;64;0.52
CGFS;2004;41;ZEUSFAB;1;0.94
CGFS;2004;42;CHELCUC;1;0.14
CGFS;2004;42;LOLI;51;5
CGFS;2004;42;MICTKIT;1;0.48
CGFS;2004;42;MULLSUR;5;0.66
CGFS;2004;42;SPONCAN;11;1.9
CGFS;2004;42;TRACTRA;23;0.5
CGFS;2004;43;CHELCUC;3;0.32
CGFS;2004;43;CHELLUC;1;0.28
CGFS;2004;43;GADUMOR;1;0.94
CGFS;2004;43;LOLI;37.0;2.6799999999999997
CGFS;2004;43;MULLSUR;1;0.08
CGFS;2004;43;SCOMSCO;1;0.5
CGFS;2004;43;SCYOCAN;8;5
CGFS;2004;43;SCYOSTE;1;3.4
CGFS;2004;43;SPONCAN;10;2.62
CGFS;2004;43;TRACTRA;50;8.38
CGFS;2004;44;BUGLLUT;6;0.01
CGFS;2004;44;CALM;21;0.84
CGFS;2004;44;CHELLUC;7;1.58
CGFS;2004;44;DICELAB;6;3.1
CGFS;2004;44;EUTRGUR;48;5.64
CGFS;2004;44;LIMDLIM;4;0.74
CGFS;2004;44;LOLI;44.0;2.76
CGFS;2004;44;MERNMER;25;4.22
CGFS;2004;44;MULLSUR;23;3
CGFS;2004;44;MUST;2;0.54
CGFS;2004;44;PLEUPLA;30;7.36
CGFS;2004;44;RAJACLA;1;0.3
CGFS;2004;44;SCOMSCO;52;9.66
CGFS;2004;44;SCYOCAN;6;4.22
CGFS;2004;44;SEPIOFF;4;2.52
CGFS;2004;44;SPONCAN;5;0.5
CGFS;2004;44;TRACTRA;103;14.74
CGFS;2004;44;TRISLUS;1;0.05
CGFS;2004;45;CALM;1;0.06
CGFS;2004;45;CHELCUC;1;0.16
CGFS;2004;45;CHELLUC;2;0.54
CGFS;2004;45;DICELAB;3;1.84
CGFS;2004;45;EUTRGUR;4;0.52
CGFS;2004;45;LIMDLIM;1;0.24
CGFS;2004;45;LOLI;75.0;5.5
CGFS;2004;45;MAJABRA;1;0.42
CGFS;2004;45;MICTKIT;1;0.44
CGFS;2004;45;MULLSUR;3;0.62
CGFS;2004;45;PLEUPLA;1;0.18
CGFS;2004;45;RAJAMIC;2;10.4
CGFS;2004;45;SCYOCAN;41;27.3
CGFS;2004;45;SEPIOFF;1;0.74
CGFS;2004;45;SOLESOL;1;0.28
CGFS;2004;45;SPONCAN;7;1.64
CGFS;2004;45;TRACTRA;5;0.22
CGFS;2004;45;TRISLUS;10;0.5
CGFS;2004;46;CALM;2;0.14
CGFS;2004;46;ECITVIP;1;0.02
CGFS;2004;46;GADUMOR;1;4.82
CGFS;2004;46;LEUCNAE;1;0.2
CGFS;2004;46;LOLI;5;0.2
CGFS;2004;46;MAJABRA;3;1.68
CGFS;2004;46;MERNMER;6;2
CGFS;2004;46;MICTKIT;1;0.24
CGFS;2004;46;MICUVAR;1;0.06
CGFS;2004;46;PLEUPLA;1;0.3
CGFS;2004;46;RAJABRA;8;3.54
CGFS;2004;46;RAJAUND;1;0.88
CGFS;2004;46;SCYOCAN;8;5.26
CGFS;2004;46;SEPIOFF;5;1.28
CGFS;2004;46;SOLESOL;2;0.32
CGFS;2004;46;SPRASPR;1;0.02
CGFS;2004;46;TRACTRA;1;0.02
CGFS;2004;46;TRISLUS;10;2.62
CGFS;2004;46;TRISMIN;305;7.8
CGFS;2004;47;CALM;3;0.18
CGFS;2004;47;CHELCUC;7;0.27
CGFS;2004;47;CONGCON;1;9
CGFS;2004;47;DICELAB;3;3.56
CGFS;2004;47;GADUMOR;1;3.22
CGFS;2004;47;LOLI;7.0;0.45000000000000007
CGFS;2004;47;MAJABRA;4;2.77
CGFS;2004;47;MERNMER;1;0.24
CGFS;2004;47;MULLSUR;2;0.44
CGFS;2004;47;MUST;6.0;9.88
CGFS;2004;47;POLLPOL;1;1.78
CGFS;2004;47;RAJACLA;1;4.3
CGFS;2004;47;RAJAUND;1;3.2
CGFS;2004;47;SCYOCAN;8;5.38
CGFS;2004;47;SCYOSTE;1;5.82
CGFS;2004;47;SEPIOFF;2;0.37
CGFS;2004;47;SPONCAN;18;2.46
CGFS;2004;47;TRACTRA;13;3.2
CGFS;2004;47;TRISLUS;18;4.46
CGFS;2004;47;TRISMIN;323;7.4
CGFS;2004;47;ZEUSFAB;4;1.36
CGFS;2004;48;CANCPAG;1;0.7
CGFS;2004;48;CHELCUC;8;2.38
CGFS;2004;48;CTELRUP;1;0.02
CGFS;2004;48;DICELAB;3;4.3
CGFS;2004;48;LOLI;15.0;3.1999999999999997
CGFS;2004;48;MICTKIT;1;0.44
CGFS;2004;48;MULLSUR;2;0.44
CGFS;2004;48;MUST;2;0.5
CGFS;2004;48;RAJACLA;2;9.6
CGFS;2004;48;SCYOCAN;11;6.6
CGFS;2004;48;SCYOSTE;2;10.24
CGFS;2004;48;SPONCAN;51;14
CGFS;2004;48;TRACTRA;12;2.46
CGFS;2004;48;TRISLUS;5;1.36
CGFS;2004;49;CALM;1;0.1
CGFS;2004;49;CHELCUC;2;0.26
CGFS;2004;49;CONGCON;1;5.8
CGFS;2004;49;LEUCFUL;1;17.8
CGFS;2004;49;LOLI;11.0;2.84
CGFS;2004;49;MULLSUR;1;0.6
CGFS;2004;49;MUST;1;1.72
CGFS;2004;49;POLLPOL;1;5.7
CGFS;2004;49;RAJACLA;3;5.36
CGFS;2004;49;SCYOCAN;10;2.6
CGFS;2004;49;SCYOSTE;8;13.44
CGFS;2004;49;SEPIOFF;2;1.62
CGFS;2004;49;SPONCAN;7;1.84
CGFS;2004;49;TRACTRA;3;0.16
CGFS;2004;49;TRISLUS;14;2.74
CGFS;2004;49;TRISMIN;191;5.18
CGFS;2004;50;CHELCUC;2;1.1
CGFS;2004;50;LOLI;12;6.6
CGFS;2004;50;MUST;1;1.78
CGFS;2004;50;RAJACLA;1;6.14
CGFS;2004;50;SCYOCAN;23;14.24
CGFS;2004;50;SCYOSTE;1;5.6
CGFS;2004;50;SEPIOFF;1;0.96
CGFS;2004;50;SPONCAN;16;2.52
CGFS;2004;50;TRACTRA;23;2.4
CGFS;2004;50;TRISMIN;6;0.1
CGFS;2004;51;CHELCUC;6;0.85
CGFS;2004;51;LOLI;15.0;10.08
CGFS;2004;51;MUST;4.0;7.24
CGFS;2004;51;PLEUPLA;1;0.29
CGFS;2004;51;RAJACLA;2;5.44
CGFS;2004;51;SCYOCAN;66;36.22
CGFS;2004;51;SCYOSTE;4;8.04
CGFS;2004;51;SEPIOFF;1;0.48
CGFS;2004;51;SPONCAN;33;5.18
CGFS;2004;51;TRACTRA;280;20.78
CGFS;2004;52;CHELCUC;13;2.74
CGFS;2004;52;LOLI;18;7.6
CGFS;2004;52;RAJACLA;2;7.3
CGFS;2004;52;SCYOCAN;93;51.7
CGFS;2004;52;SCYOSTE;4;13.28
CGFS;2004;52;SEPIOFF;3;2.62
CGFS;2004;52;SPONCAN;20;4.1
CGFS;2004;52;TRACTRA;4;0.2
CGFS;2004;53;CHELCUC;2;1.06
CGFS;2004;53;DICELAB;2;1.28
CGFS;2004;53;GADUMOR;1;23.26
CGFS;2004;53;LOLI;7;0.44
CGFS;2004;53;RAJAUND;1;3.34
CGFS;2004;53;SCYOCAN;3;2.06
CGFS;2004;53;TRACTRA;3;0.04
CGFS;2004;53;TRISMIN;48;0.3
CGFS;2004;53;ZEUSFAB;1;0.54
CGFS;2004;54;CHELCUC;6;1.9
CGFS;2004;54;DICELAB;1;0.7
CGFS;2004;54;LOLI;33.0;5.42
CGFS;2004;54;MULLSUR;1;0.34
CGFS;2004;54;RAJACLA;1;3.38
CGFS;2004;54;SCOMSCO;1;0.5
CGFS;2004;54;SCYOCAN;1;0.7
CGFS;2004;54;SEPIOFF;2;1.44
CGFS;2004;54;SPONCAN;26;2.26
CGFS;2004;54;TRACTRA;627;7.36
CGFS;2004;54;TRGPLAS;1;0.22
CGFS;2004;54;TRISMIN;8;0.16
CGFS;2004;54;ZEUSFAB;1;0.36
CGFS;2004;55;CHELCUC;10;4.96
CGFS;2004;55;LOLI;16;0.86
CGFS;2004;55;SCOMSCO;1;0.3
CGFS;2004;55;SCYOCAN;6;4.87
CGFS;2004;55;SEPIOFF;3;2.08
CGFS;2004;55;SPONCAN;58;9.84
CGFS;2004;55;TRACTRA;610;9.26
CGFS;2004;55;TRGPLAS;1;0.34
CGFS;2004;56;CHELCUC;1;0.2
CGFS;2004;56;LOLI;24.0;6.92
CGFS;2004;56;SEPIOFF;1;0.54
CGFS;2004;56;SPONCAN;24;4.42
CGFS;2004;56;TRACTRA;264;3.14
CGFS;2004;57;CHELCUC;1;0.4
CGFS;2004;57;DICELAB;1;1.28
CGFS;2004;57;LOLI;14.0;3.42
CGFS;2004;57;MULLSUR;1;0.18
CGFS;2004;57;SCYOCAN;1;0.68
CGFS;2004;57;SEPIOFF;7;14.4
CGFS;2004;57;SPONCAN;18;2.76
CGFS;2004;57;TRACTRA;121;1.94
CGFS;2004;58;BUGLLUT;5;0.07
CGFS;2004;58;CALM;74;3.72
CGFS;2004;58;CHELLUC;1;0.1
CGFS;2004;58;CLUPHAR;24;0.22
CGFS;2004;58;DICELAB;2;0.52
CGFS;2004;58;ENGRENC;2;0.01
CGFS;2004;58;LIMDLIM;186;10.68
CGFS;2004;58;LOLI;10;0.5
CGFS;2004;58;MERNMER;31;4.42
CGFS;2004;58;NECOPUB;20;1.74
CGFS;2004;58;PLEUPLA;17;1.9
CGFS;2004;58;SARDPIL;30;0.08
CGFS;2004;58;SCOMSCO;11;1.82
CGFS;2004;58;SEPIOFF;2;0.1
CGFS;2004;58;SPONCAN;2;0.02
CGFS;2004;58;SPRASPR;11;0.14
CGFS;2004;58;TRACTRA;45;12.22
CGFS;2004;58;TRISLUS;5;0.12
CGFS;2004;58;TRISMIN;1;0.01
CGFS;2004;59;BUGLLUT;1;0.01
CGFS;2004;59;CALM;197;8.4
CGFS;2004;59;ECITVIP;13;0.28
CGFS;2004;59;ENGRENC;1;0.01
CGFS;2004;59;EUTRGUR;1;0.06
CGFS;2004;59;LIMDLIM;323;15.34
CGFS;2004;59;LOLI;30;2.18
CGFS;2004;59;MERNMER;10;2.32
CGFS;2004;59;MULLSUR;1;0.02
CGFS;2004;59;PLEUPLA;25;4.02
CGFS;2004;59;SARDPIL;79;0.38
CGFS;2004;59;SCOMSCO;653;154.18
CGFS;2004;59;SCOPRHO;2;0.88
CGFS;2004;59;SPONCAN;7;0.1
CGFS;2004;59;TRACTRA;34;7.66
CGFS;2004;60;BUGLLUT;2;0.02
CGFS;2004;60;CALM;224;9.24
CGFS;2004;60;ENGRENC;5;0.03
CGFS;2004;60;EUTRGUR;3;0.12
CGFS;2004;60;LIMDLIM;277;18.46
CGFS;2004;60;LOLI;60;2.46
CGFS;2004;60;MERNMER;8;2.44
CGFS;2004;60;MULLSUR;5;0.32
CGFS;2004;60;PLEUPLA;14;2.96
CGFS;2004;60;SARDPIL;47;1
CGFS;2004;60;SCOMSCO;126;33.14
CGFS;2004;60;SEPIOFF;4;0.18
CGFS;2004;60;SPONCAN;42;0.76
CGFS;2004;60;TRACTRA;729;88.72
CGFS;2004;60;ZEUSFAB;1;0.06
CGFS;2004;61;BUGLLUT;3;0.03
CGFS;2004;61;CALM;66;3.58
CGFS;2004;61;LIMDLIM;9;1.6
CGFS;2004;61;LOLI;54.0;5.98
CGFS;2004;61;MERNMER;2;0.74
CGFS;2004;61;MULLSUR;4;0.18
CGFS;2004;61;NECOPUB;42;4.2
CGFS;2004;61;SARDPIL;15;0.38
CGFS;2004;61;SCOMSCO;1;0.2
CGFS;2004;61;SEPIOFF;3;1.06
CGFS;2004;61;SPONCAN;71;1.34
CGFS;2004;61;TRACTRA;1534;16.8
CGFS;2004;62;AGONCAT;52;0.35
CGFS;2004;62;ANGUANG;1;0.28
CGFS;2004;62;BUGLLUT;32;0.5
CGFS;2004;62;CALM;44;2.76
CGFS;2004;62;CANCPAG;4;1.72
CGFS;2004;62;CLUPHAR;4;0.1
CGFS;2004;62;LIMDLIM;65;5.04
CGFS;2004;62;MAJABRA;1;1.42
CGFS;2004;62;PECTMAX;1;0.06
CGFS;2004;62;PLATFLE;2;1.48
CGFS;2004;62;PLEUPLA;8;6.92
CGFS;2004;62;RAJACLA;2;0.22
CGFS;2004;62;SCYOCAN;6;4.88
CGFS;2004;62;SOLESOL;24;4.06
CGFS;2004;62;SPRASPR;4;0.06
CGFS;2004;62;TRISLUS;760;52.74
CGFS;2004;62;TRISMIN;19;1.42
CGFS;2004;63;ALOS;1;0.55
CGFS;2004;63;CALM;21;0.95
CGFS;2004;63;CANCPAG;1;0.5
CGFS;2004;63;CHELLUC;1;0.38
CGFS;2004;63;CLUPHAR;66;0.66
CGFS;2004;63;DICELAB;4;2.54
CGFS;2004;63;ECITVIP;4;0.11
CGFS;2004;63;GADUMOR;1;5.32
CGFS;2004;63;LIMDLIM;3;0.19
CGFS;2004;63;LOLI;13;0.87
CGFS;2004;63;MERNMER;22;7.24
CGFS;2004;63;MICUVAR;2;0.1
CGFS;2004;63;MUST;4;8.04
CGFS;2004;63;NECOPUB;1;0.06
CGFS;2004;63;PECTMAX;1;NA
CGFS;2004;63;PLEUPLA;1;0.36
CGFS;2004;63;POLLPOL;10;5.53
CGFS;2004;63;RAJACLA;1;0.46
CGFS;2004;63;RAJAMON;1;0.18
CGFS;2004;63;SCOMSCO;9;2.82
CGFS;2004;63;SCYOCAN;9;6.52
CGFS;2004;63;SOLESOL;1;0.14
CGFS;2004;63;SPRASPR;640;8.24
CGFS;2004;63;TRACTRA;152;55.4
CGFS;2004;63;TRISLUS;310;25.68
CGFS;2004;63;TRISMIN;156;6.26
CGFS;2004;63;ZEUSFAB;4;2.2
CGFS;2004;64;CALM;3;0.2
CGFS;2004;64;CHELCUC;53;18.16
CGFS;2004;64;DICELAB;2;2.98
CGFS;2004;64;LOLI;39;2.42
CGFS;2004;64;MAJABRA;2;1.26
CGFS;2004;64;MULLSUR;10;1.58
CGFS;2004;64;NECOPUB;1;0.16
CGFS;2004;64;PLEUPLA;3;1.26
CGFS;2004;64;SCOMSCO;1;0.37
CGFS;2004;64;SCYOCAN;9;9.02
CGFS;2004;64;SEPIOFF;16;5.06
CGFS;2004;64;SOLESOL;1;0.64
CGFS;2004;64;TRACTRA;47;1.82
CGFS;2004;64;TRGPLAS;1;0.13
CGFS;2004;65;CALM;6;0.41
CGFS;2004;65;CHELCUC;3;0.68
CGFS;2004;65;LOLI;17.0;3.0
CGFS;2004;65;MERNMER;1;0.46
CGFS;2004;65;MULLSUR;7;1.38
CGFS;2004;65;SCYOCAN;3;2.21
CGFS;2004;65;SCYOSTE;1;5.06
CGFS;2004;65;SEPIOFF;37;24.17
CGFS;2004;65;SPONCAN;93;8.9
CGFS;2004;65;TRACTRA;414;6.92
CGFS;2004;66;CALM;1;0.05
CGFS;2004;66;CHELLUC;1;0.4
CGFS;2004;66;DICELAB;1;0.9
CGFS;2004;66;LOLI;25.0;10.6
CGFS;2004;66;MULLSUR;6;1.05
CGFS;2004;66;PECTMAX;1;NA
CGFS;2004;66;SCYOCAN;1;0.66
CGFS;2004;66;SEPIOFF;34;22.15
CGFS;2004;66;SPONCAN;86;5.68
CGFS;2004;66;TRACTRA;106;4.5
CGFS;2004;66;TRGPLAS;1;0.15
CGFS;2004;66;ZEUSFAB;1;1.72
CGFS;2004;67;BUGLLUT;5;0.05
CGFS;2004;67;CALM;196;8.52
CGFS;2004;67;CHELLUC;2;0.55
CGFS;2004;67;ENGRENC;2;0.01
CGFS;2004;67;LIMDLIM;112;7.76
CGFS;2004;67;LOLI;20.0;2.05
CGFS;2004;67;MERNMER;2;0.61
CGFS;2004;67;MULLSUR;7;0.14
CGFS;2004;67;NECOPUB;20;2.22
CGFS;2004;67;PLEUPLA;4;1.3
CGFS;2004;67;SARDPIL;1;0.01
CGFS;2004;67;SCOMSCO;1;0.39
CGFS;2004;67;SCYOCAN;1;1.02
CGFS;2004;67;SEPIOFF;3;0.16
CGFS;2004;67;SPONCAN;9;0.2
CGFS;2004;67;TRACTRA;6;0.09
CGFS;2004;68;CALM;116;5.04
CGFS;2004;68;CHELLUC;1;0.06
CGFS;2004;68;ECITVIP;186;4.14
CGFS;2004;68;ENGRENC;2;0.01
CGFS;2004;68;LIMDLIM;54;3.58
CGFS;2004;68;LOLI;21;1.28
CGFS;2004;68;MERNMER;1;0.27
CGFS;2004;68;NECOPUB;49;4.58
CGFS;2004;68;PLATFLE;29;9.35
CGFS;2004;68;PLEUPLA;59;9.94
CGFS;2004;68;SCOMSCO;4;0.58
CGFS;2004;68;SCYOCAN;1;0.76
CGFS;2004;68;SEPIOFF;1;0.02
CGFS;2004;70;AGONCAT;1;0.02
CGFS;2004;70;BUGLLUT;2;0.03
CGFS;2004;70;CALM;169;11.06
CGFS;2004;70;ENGRENC;1;0
CGFS;2004;70;EUTRGUR;2;0.09
CGFS;2004;70;LIMDLIM;180;11.86
CGFS;2004;70;LOLI;67;4.36
CGFS;2004;70;MERNMER;2;0.32
CGFS;2004;70;MULLSUR;4;0.05
CGFS;2004;70;NECOPUB;41;3.5
CGFS;2004;70;PLEUPLA;8;1.25
CGFS;2004;70;SARDPIL;14;2.34
CGFS;2004;70;SCOMSCO;90;15.7
CGFS;2004;70;SCYOCAN;2;1.54
CGFS;2004;70;SEPIOFF;7;0.25
CGFS;2004;70;SPONCAN;391;3.84
CGFS;2004;70;TRACTRA;167;13.6
CGFS;2004;70;TRISLUS;1;0.03
CGFS;2004;70;TRISMIN;4;0.03
CGFS;2004;70;ZEUSFAB;1;0.06
CGFS;2004;71;CALM;115;7.4
CGFS;2004;71;CHELCUC;1;0.04
CGFS;2004;71;DICELAB;3;2
CGFS;2004;71;LIMDLIM;2;0.07
CGFS;2004;71;LOLI;78.0;10.04
CGFS;2004;71;MULLSUR;4;0.37
CGFS;2004;71;NECOPUB;15;1.86
CGFS;2004;71;SARDPIL;1;0.35
CGFS;2004;71;SEPIOFF;7;5.23
CGFS;2004;71;SPONCAN;131;3.7
CGFS;2004;71;TRACTRA;1942;18.69
CGFS;2004;71;TRISMIN;702;7.67
CGFS;2004;72;CALM;23;1.21
CGFS;2004;72;CHELCUC;13;3.88
CGFS;2004;72;DICELAB;2;1.81
CGFS;2004;72;LIMDLIM;1;0.08
CGFS;2004;72;LOLI;17.0;1.88
CGFS;2004;72;MULLSUR;29;5
CGFS;2004;72;MUST;8;3.4
CGFS;2004;72;NECOPUB;6;0.9
CGFS;2004;72;PLEUPLA;1;0.32
CGFS;2004;72;RAJACLA;1;0.92
CGFS;2004;72;SCYOCAN;1;0.78
CGFS;2004;72;SEPIOFF;6;5.68
CGFS;2004;72;SPONCAN;137;11
CGFS;2004;72;TRACTRA;439;6.84
CGFS;2004;72;TRISMIN;32;0.47
CGFS;2004;73;CALM;1;0.05
CGFS;2004;73;CANCPAG;1;0.48
CGFS;2004;73;CHELCUC;1;0.2
CGFS;2004;73;CLUPHAR;1;0.02
CGFS;2004;73;DICELAB;2;1.6
CGFS;2004;73;GADUMOR;1;0.75
CGFS;2004;73;LABSBER;2;0.4
CGFS;2004;73;LOLI;34.0;3.58
CGFS;2004;73;MULLSUR;1;0.15
CGFS;2004;73;NECOPUB;3;0.41
CGFS;2004;73;PECTMAX;2;NA
CGFS;2004;73;RAJACLA;1;2.86
CGFS;2004;73;SCOMSCO;1;0.3
CGFS;2004;73;SEPIOFF;2;0.1
CGFS;2004;73;SPONCAN;117;4.84
CGFS;2004;73;SPRASPR;12;0.06
CGFS;2004;73;TRACTRA;40;4.26
CGFS;2004;73;TRGPLAS;1;0.4
CGFS;2004;73;TRISMIN;542;9.24
CGFS;2004;73;ZEUSFAB;1;0.42
CGFS;2004;74;CALM;1;0.04
CGFS;2004;74;CHELCUC;14;4.08
CGFS;2004;74;LOLI;41.0;5.68
CGFS;2004;74;MAJABRA;1;0.32
CGFS;2004;74;MULLSUR;16;2.88
CGFS;2004;74;NECOPUB;5;0.43
CGFS;2004;74;SARDPIL;1;0.16
CGFS;2004;74;SCYOCAN;5;3.84
CGFS;2004;74;SEPIOFF;3;2.22
CGFS;2004;74;SPONCAN;172;8.06
CGFS;2004;74;TRACTRA;914;12.78
CGFS;2004;74;TRGPLAS;1;0.11
CGFS;2004;74;TRISMIN;14;0.14
CGFS;2004;74;ZEUSFAB;1;1.36
CGFS;2004;75;CALM;1;0.03
CGFS;2004;75;CHELCUC;16;4.24
CGFS;2004;75;DICELAB;12;9.28
CGFS;2004;75;GADUMOR;1;5.68
CGFS;2004;75;LOLI;7.0;2.08
CGFS;2004;75;MULLSUR;2;0.44
CGFS;2004;75;NECOPUB;1;0.06
CGFS;2004;75;PLEUPLA;2;0.74
CGFS;2004;75;SCYOCAN;2;1.38
CGFS;2004;75;SEPIOFF;3;1.08
CGFS;2004;75;SPONCAN;5;0.22
CGFS;2004;75;TRACTRA;173;2.02
CGFS;2004;75;TRISMIN;1;0.02
CGFS;2004;76;CALM;19;0.98
CGFS;2004;76;CHELCUC;7;1.8
CGFS;2004;76;DICELAB;19;13.5
CGFS;2004;76;LOLI;81.0;8.719999999999999
CGFS;2004;76;MAJABRA;2;0.48
CGFS;2004;76;MERNMER;1;0.5
CGFS;2004;76;MULLSUR;4;0.66
CGFS;2004;76;MUST;6;1.58
CGFS;2004;76;PECTMAX;1;NA
CGFS;2004;76;SCOMSCO;18;7.98
CGFS;2004;76;SCYOCAN;2;1.3
CGFS;2004;76;SEPIOFF;1;0.62
CGFS;2004;76;SPONCAN;180;11.18
CGFS;2004;76;TRACTRA;1438;21.6
CGFS;2004;76;TRISLUS;7;0.2
CGFS;2004;76;TRISMIN;15;0.25
CGFS;2004;76;ZEUSFAB;1;0.4
CGFS;2004;77;BUGLLUT;1;0.01
CGFS;2004;77;CALM;53;2.76
CGFS;2004;77;CHELCUC;5;1.76
CGFS;2004;77;CHELLUC;3;0.34
CGFS;2004;77;DICELAB;29;15.56
CGFS;2004;77;LIMDLIM;17;3.66
CGFS;2004;77;LOLI;49.0;6.68
CGFS;2004;77;MAJABRA;2;0.29
CGFS;2004;77;MERNMER;1;0.38
CGFS;2004;77;MULLSUR;21;3.96
CGFS;2004;77;NECOPUB;19;2.04
CGFS;2004;77;PLEUPLA;2;0.84
CGFS;2004;77;SCYOCAN;1;0.64
CGFS;2004;77;SEPIOFF;1;0.6
CGFS;2004;77;SPARAUR;1;0.34
CGFS;2004;77;SPONCAN;470;44.32
CGFS;2004;77;TRACTRA;588;79.34
CGFS;2004;78;CALM;3;0.18
CGFS;2004;78;DICELAB;2;5.88
CGFS;2004;78;ECITVIP;5;0.12
CGFS;2004;78;FMAMMOD;16;0.82
CGFS;2004;78;LIMDLIM;6;2.28
CGFS;2004;78;LOLI;19.0;2.38
CGFS;2004;78;MAJABRA;1;1
CGFS;2004;78;PLEUPLA;1;0.34
CGFS;2004;78;SCYOCAN;1;0.88
CGFS;2004;78;SEPIOFF;3;2.38
CGFS;2004;78;TRACTRA;8;0.59
CGFS;2004;81;CALM;115;6.64
CGFS;2004;81;CHELLUC;1;0.07
CGFS;2004;81;DICELAB;15;8.76
CGFS;2004;81;FMAMMOD;1;0.04
CGFS;2004;81;LIMDLIM;11;1.76
CGFS;2004;81;LOLI;23;1.58
CGFS;2004;81;NECOPUB;23;1.8
CGFS;2004;81;PLATFLE;2;1.12
CGFS;2004;81;PLEUPLA;9;2.56
CGFS;2004;81;SARDPIL;8;1.48
CGFS;2004;81;SCOMSCO;42;8.38
CGFS;2004;81;SEPIOFF;1;0.54
CGFS;2004;81;TRACTRA;22;0.25
CGFS;2004;81;TRISLUS;1;0.02
CGFS;2004;81;ZEUSFAB;1;0.09
CGFS;2004;82;CALM;99;5.46
CGFS;2004;82;CHELLUC;5;0.75
CGFS;2004;82;DICELAB;76;39.7
CGFS;2004;82;LIMDLIM;76;4.29
CGFS;2004;82;LOLI;24;2.48
CGFS;2004;82;MERNMER;5;0.74
CGFS;2004;82;NECOPUB;37;3.54
CGFS;2004;82;PLATFLE;3;1.58
CGFS;2004;82;PLEUPLA;115;36.5
CGFS;2004;82;SCOMSCO;124;59.02
CGFS;2004;82;SEPIOFF;3;0.22
CGFS;2004;82;SOLESOL;1;0.07
CGFS;2004;82;SPRASPR;2;0.01
CGFS;2004;82;TRACTRA;76;19.61
CGFS;2004;82;ZEUSFAB;1;0.06
CGFS;2004;83;BUGLLUT;1;0.01
CGFS;2004;83;CALM;101;2.86
CGFS;2004;83;DICELAB;4;6.96
CGFS;2004;83;ECITVIP;9;0.22
CGFS;2004;83;EUTRGUR;10;0.62
CGFS;2004;83;LIMDLIM;67;4.32
CGFS;2004;83;LOLI;11;0.68
CGFS;2004;83;NECOPUB;11;1.16
CGFS;2004;83;PLEUPLA;15;1.14
CGFS;2004;83;SCOMSCO;188;52.64
CGFS;2004;83;TRACTRA;12;0.8
CGFS;2004;84;CALM;9;0.48
CGFS;2004;84;ECITVIP;3;0.03
CGFS;2004;84;FMAMMOD;1;0.03
CGFS;2004;84;LIMDLIM;2;0.86
CGFS;2004;84;LOLI;38;3.54
CGFS;2004;84;NECOPUB;1;0.1
CGFS;2004;84;PEGULAS;1;0.06
CGFS;2004;84;PLEUPLA;1;0.84
CGFS;2004;84;SCOPRHO;1;0.34
CGFS;2004;84;SCYOCAN;3;1.5
CGFS;2004;84;SEPIOFF;4;2.18
CGFS;2004;84;TRACTRA;47;0.67
CGFS;2004;84;TRAHDRA;4;0.46
CGFS;2004;85;CALM;3;0.17
CGFS;2004;85;DICELAB;1;0.66
CGFS;2004;85;LOLI;38.0;8.49
CGFS;2004;85;MULLSUR;27;2.2
CGFS;2004;85;SCOMSCO;1;0.6
CGFS;2004;85;SEPIOFF;5;2.39
CGFS;2004;85;SPONCAN;16;2.82
CGFS;2004;85;TRACTRA;2176;29.48
CGFS;2004;86;CHELCUC;13;3.75
CGFS;2004;86;DICELAB;10;7.36
CGFS;2004;86;FMAMMOD;1;0.01
CGFS;2004;86;LOLI;31.0;11.25
CGFS;2004;86;MULLSUR;8;0.55
CGFS;2004;86;PECTMAX;9;NA
CGFS;2004;86;PLEUPLA;2;1.05
CGFS;2004;86;SCOPRHO;1;0.6
CGFS;2004;86;SCYOCAN;2;1.32
CGFS;2004;86;SEPIOFF;9;7.86
CGFS;2004;86;SPONCAN;29;4.48
CGFS;2004;86;TRACTRA;1655;18.91
CGFS;2004;86;TRISMIN;14;0.14
CGFS;2004;87;CHELCUC;6;1.9
